iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NOR,Europe,Norway,2022-02-02,767568,0,19542.29,1532,0,4.14,140662.78,0.0,3581.28,280.75,0.0,0.76,1.09,,,280,51.52,,,,,10209733,32668,1889.63,6.05,30796.0,5.7,0.62,1.6,people tested,11090606,4322814,4003223,2764569,30007,21503.0,204.08,79.55,73.67,50.87,3957.0,845.0,0.02,25.0,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-03,767568,0,19542.29,1532,0,4.14,140662.78,0.0,3581.28,280.75,0.0,0.76,1.08,,,279,51.34,,,,,10237836,28103,1894.84,5.2,29853.0,5.52,0.62,1.6,people tested,11120427,4324346,4006175,2789906,29821,18476.0,204.63,79.57,73.72,51.34,3400.0,819.0,0.02,25.0,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-04,767568,0,19542.29,1532,0,4.14,140662.78,0.0,3581.28,280.75,0.0,0.76,1.07,,,288,53.0,,,,,10264242,26406,1899.72,4.89,29126.0,5.39,0.66,1.5,people tested,11132979,4324894,4007509,2800576,12552,17145.0,204.86,79.58,73.74,51.53,3155.0,790.0,0.02,25.0,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-05,767568,0,19542.29,1532,0,4.14,140662.78,0.0,3581.28,280.75,0.0,0.76,1.06,,,279,51.34,,,,,10279936,15694,1902.63,2.9,28889.0,5.35,0.7,1.4,people tested,11134177,4325006,4007662,2801509,1198,16227.0,204.89,79.59,73.75,51.55,2986.0,760.0,0.01,25.0,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-06,896736,129168,18452.57,1565,33,4.71,164333.83,23671.04,3381.58,286.8,6.05,0.86,1.05,,,290,53.36,21,3.9,248,45.63,10295996,16060,1905.6,2.97,28618.0,5.3,0.69,1.4,people tested,11134493,4325022,4007708,2801763,316,16085.0,204.89,79.59,73.75,51.56,2960.0,754.0,0.01,25.0,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,1148.8,1.33,3.18,211.4
NOR,Europe,Norway,2022-02-07,896736,0,18452.57,1565,0,4.71,164333.83,0.0,3381.58,286.8,0.0,0.86,1.04,,,314,57.78,,,,,10336830,40834,1913.16,7.56,28201.0,5.22,0.72,1.4,people tested,11144422,4325515,4009012,2809895,9929,15094.0,205.07,79.6,73.77,51.71,2778.0,727.0,0.01,25.0,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-08,896736,0,18452.57,1565,0,4.71,164333.83,0.0,3381.58,286.8,0.0,0.86,1.04,,,317,58.33,,,,,10372816,35986,1919.82,6.66,27964.0,5.18,0.71,1.4,people tested,11157369,4326252,4010607,2820510,12947,13824.0,205.31,79.61,73.8,51.9,2544.0,694.0,0.01,25.0,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-09,896736,0,18452.57,1565,0,4.71,164333.83,0.0,3381.58,286.8,0.0,0.86,1.03,,,326,59.99,,,,,10407853,35037,1926.3,6.48,28303.0,5.24,0.68,1.5,people tested,11175603,4327276,4012667,2835660,18234,12142.0,205.65,79.63,73.84,52.18,2234.0,637.0,0.01,25.0,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-10,896736,0,18452.57,1565,0,4.71,164333.83,0.0,3381.58,286.8,0.0,0.86,1.02,,,324,59.62,,,,,10439537,31684,1932.17,5.86,28814.0,5.33,0.69,1.4,people tested,11193529,4328379,4014698,2850452,17926,10443.0,205.98,79.65,73.88,52.45,1922.0,576.0,0.01,25.0,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-11,896736,0,18452.57,1565,0,4.71,164333.83,0.0,3381.58,286.8,0.0,0.86,1.0,,,328,60.36,,,,,10468617,29080,1937.55,5.38,29196.0,5.4,0.71,1.4,people tested,11200534,4328717,4015450,2856367,7005,9651.0,206.11,79.66,73.89,52.56,1776.0,546.0,0.01,25.0,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-12,896736,0,18452.57,1565,0,4.71,164333.83,0.0,3381.58,286.8,0.0,0.86,0.97,,,294,54.1,,,,,10481296,12679,1939.9,2.35,28766.0,5.32,0.72,1.4,people tested,11202590,4328908,4015668,2858014,2056,9773.0,206.15,79.66,73.89,52.59,1798.0,557.0,0.01,13.89,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-13,1038520,141784,20254.86,1619,54,7.71,190316.84,25983.02,3711.86,296.69,9.9,1.41,0.95,,,329,60.54,17,3.15,325,59.72,10492172,10876,1941.91,2.01,28025.0,5.19,0.72,1.4,people tested,11202765,4328941,4015687,2858137,175,9753.0,206.15,79.66,73.89,52.59,1795.0,560.0,0.01,13.89,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,1174.4,1.35,2.97,216.11
NOR,Europe,Norway,2022-02-14,1038520,0,20254.86,1619,0,7.71,190316.84,0.0,3711.86,296.69,0.0,1.41,0.92,,,353,64.96,,,,,10518833,26661,1946.84,4.93,26000.0,4.81,0.76,1.3,people tested,11208271,4329304,4016260,2862707,5506,9121.0,206.25,79.67,73.91,52.68,1678.0,541.0,0.01,13.89,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-15,1038520,0,20254.86,1619,0,7.71,190316.84,0.0,3711.86,296.69,0.0,1.41,0.89,,,382,70.29,,,,,10541484,22651,1951.04,4.19,24095.0,4.46,0.74,1.4,people tested,11215908,4329643,4017193,2869072,7637,8363.0,206.39,79.67,73.92,52.8,1539.0,484.0,0.01,13.89,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-16,1038520,0,20254.86,1619,0,7.71,190316.84,0.0,3711.86,296.69,0.0,1.41,0.88,,,377,69.37,,,,,10565278,23794,1955.44,4.4,22489.0,4.16,0.72,1.4,people tested,11226918,4330200,4018605,2878113,11010,7331.0,206.59,79.68,73.95,52.96,1349.0,418.0,0.01,13.89,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-17,1038520,0,20254.86,1619,0,7.71,190316.84,0.0,3711.86,296.69,0.0,1.41,0.88,,,402,73.97,,,,,10587362,22084,1959.53,4.09,21118.0,3.91,0.72,1.4,people tested,11237402,4330782,4020022,2886598,10484,6268.0,206.79,79.69,73.97,53.12,1153.0,343.0,0.01,13.89,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-18,1038520,0,20254.86,1619,0,7.71,190316.84,0.0,3711.86,296.69,0.0,1.41,0.87,,,442,81.33,,,,,10608590,21228,1963.46,3.93,19996.0,3.7,0.74,1.4,people tested,11242015,4330998,4020574,2890443,4613,5926.0,206.87,79.7,73.98,53.19,1090.0,326.0,0.01,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-19,1038520,0,20254.86,1619,0,7.71,190316.84,0.0,3711.86,296.69,0.0,1.41,0.88,,,,,,,,,10619099,10509,1965.4,1.94,19686.0,3.64,0.73,1.4,people tested,11242302,4331024,4020612,2890666,287,5673.0,206.88,79.7,73.99,53.19,1044.0,302.0,0.01,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-20,1139710,101190,14455.71,1680,61,8.71,208860.7,18543.85,2649.12,307.87,11.18,1.6,0.88,,,,,40,7.42,458,84.21,10629354,10255,1967.3,1.9,19597.0,3.63,0.74,1.4,people tested,11242347,4331026,4020624,2890697,45,5655.0,206.88,79.7,73.99,53.19,1041.0,298.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,1209.4,1.37,4.0,222.55
NOR,Europe,Norway,2022-02-21,1139710,0,14455.71,1680,0,8.71,208860.7,0.0,2649.12,307.87,0.0,1.6,0.88,,,509,93.66,,,,,10657567,28213,1972.52,5.22,19819.0,3.67,0.79,1.3,people tested,11245867,4331166,4021052,2893649,3520,5371.0,206.94,79.7,73.99,53.25,988.0,266.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-22,1139710,0,14455.71,1680,0,8.71,208860.7,0.0,2649.12,307.87,0.0,1.6,0.87,,,534,98.26,,,,,10681514,23947,1976.95,4.43,20004.0,3.7,0.77,1.3,people tested,11249699,4331371,4021562,2896766,3832,4827.0,207.01,79.7,74.0,53.3,888.0,247.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-23,1139710,0,14455.71,1680,0,8.71,208860.7,0.0,2649.12,307.87,0.0,1.6,0.87,,,528,97.16,,,,,10705110,23596,1981.32,4.37,19976.0,3.7,0.77,1.3,people tested,11255668,4331647,4022280,2901741,5969,4107.0,207.12,79.71,74.02,53.4,756.0,207.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-24,1139710,0,14455.71,1680,0,8.71,208860.7,0.0,2649.12,307.87,0.0,1.6,0.86,,,519,95.5,,,,,10725561,20451,1985.1,3.78,19743.0,3.65,0.75,1.3,people tested,11261222,4331881,4023181,2906160,5554,3403.0,207.22,79.71,74.03,53.48,626.0,157.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-25,1139710,0,14455.71,1680,0,8.71,208860.7,0.0,2649.12,307.87,0.0,1.6,0.86,,,525,96.61,,,,,10744313,18752,1988.58,3.47,19389.0,3.59,0.78,1.3,people tested,11264170,4332014,4023565,2908591,2948,3165.0,207.28,79.72,74.04,53.52,582.0,145.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-26,1139710,0,14455.71,1680,0,8.71,208860.7,0.0,2649.12,307.87,0.0,1.6,0.85,,,,,,,,,10752583,8270,1990.11,1.53,19069.0,3.53,0.75,1.3,people tested,11264388,4332029,4023610,2908749,218,3155.0,207.28,79.72,74.04,53.53,581.0,144.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-02-27,1242037,102327,14618.14,1766,86,12.29,227612.9,18752.22,2678.89,323.63,15.76,2.25,0.84,,,,,39,7.23,541,99.6,10760751,8168,1991.62,1.51,18771.0,3.47,0.76,1.3,people tested,11264422,4332030,4023620,2908772,34,3154.0,207.28,79.72,74.04,53.53,580.0,143.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,1335.4,1.5,14.55,245.73
NOR,Europe,Norway,2022-02-28,1242037,0,14618.14,1766,0,12.29,227612.9,0.0,2678.89,323.63,0.0,2.25,0.83,,,569,104.7,,,,,10783331,22580,1995.8,4.18,17966.0,3.32,0.78,1.3,people tested,11266569,4332112,4023927,2910530,2147,2957.0,207.32,79.72,74.05,53.56,544.0,135.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-01,1242037,0,14618.14,1766,0,12.29,227612.9,0.0,2678.89,323.63,0.0,2.25,0.83,,,572,105.26,,,,,10800194,16863,1998.92,3.12,16954.0,3.14,0.74,1.4,people tested,11269275,4332256,4024289,2912730,2706,2797.0,207.37,79.72,74.05,53.6,515.0,126.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-02,1242037,0,14618.14,1766,0,12.29,227612.9,0.0,2678.89,323.63,0.0,2.25,0.82,,,598,110.04,,,,,10815505,15311,2001.75,2.83,15771.0,2.92,0.72,1.4,people tested,11272850,4332417,4024806,2915627,3575,2455.0,207.44,79.72,74.06,53.65,452.0,110.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-03,1242037,0,14618.14,1766,0,12.29,227612.9,0.0,2678.89,323.63,0.0,2.25,0.79,,,575,105.81,,,,,10828152,12647,2004.09,2.34,14656.0,2.71,0.7,1.4,people tested,11276291,4332578,4025348,2918365,3441,2153.0,207.5,79.73,74.07,53.7,396.0,100.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-04,1242037,0,14618.14,1766,0,12.29,227612.9,0.0,2678.89,323.63,0.0,2.25,0.76,,,555,102.13,,,,,10839592,11440,2006.21,2.12,13611.0,2.52,0.72,1.4,people tested,11277854,4332666,4025577,2919611,1563,1955.0,207.53,79.73,74.08,53.73,360.0,93.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-05,1242037,0,14618.14,1766,0,12.29,227612.9,0.0,2678.89,323.63,0.0,2.25,0.74,,,,,,,,,10844954,5362,2007.2,0.99,13196.0,2.44,0.69,1.4,people tested,11278015,4332677,4025611,2919727,161,1947.0,207.53,79.73,74.08,53.73,358.0,93.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-06,1310251,68214,9744.86,1880,114,16.29,240113.66,12500.74,1785.82,344.52,20.89,2.98,0.71,,,,,65,11.87,561,103.31,10850033,5079,2008.14,0.94,12755.0,2.36,0.67,1.5,people tested,11278032,4332679,4025617,2919736,17,1944.0,207.53,79.73,74.08,53.73,358.0,93.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,1433.6,1.59,11.21,263.8
NOR,Europe,Norway,2022-03-07,1310251,0,9744.86,1880,0,16.29,240113.66,0.0,1785.82,344.52,0.0,2.98,0.69,,,634,116.67,,,,,10865760,15727,2011.05,2.91,11776.0,2.18,0.74,1.4,people tested,11279508,4332769,4025826,2920913,1476,1848.0,207.56,79.73,74.08,53.75,340.0,94.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-08,1310251,0,9744.86,1880,0,16.29,240113.66,0.0,1785.82,344.52,0.0,2.98,0.67,,,638,117.4,,,,,10876906,11146,2013.12,2.06,10959.0,2.03,0.68,1.5,people tested,11281484,4332908,4026104,2922472,1976,1744.0,207.6,79.73,74.09,53.78,321.0,93.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-09,1310251,0,9744.86,1880,0,16.29,240113.66,0.0,1785.82,344.52,0.0,2.98,0.65,,,617,113.54,,,,,10887692,10786,2015.11,2.0,10312.0,1.91,0.67,1.5,people tested,11284706,4333123,4026572,2925011,3222,1694.0,207.66,79.74,74.1,53.82,312.0,101.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-10,1310251,0,9744.86,1880,0,16.29,240113.66,0.0,1785.82,344.52,0.0,2.98,0.65,,,597,109.86,,,,,10896694,9002,2016.78,1.67,9792.0,1.81,0.65,1.5,people tested,11288144,4333384,4027109,2927651,3438,1693.0,207.72,79.74,74.11,53.87,312.0,115.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-11,1310251,0,9744.86,1880,0,16.29,240113.66,0.0,1785.82,344.52,0.0,2.98,0.64,,,611,112.43,,,,,10905049,8355,2018.32,1.55,9351.0,1.73,0.64,1.6,people tested,11289604,4333504,4027334,2928766,1460,1679.0,207.75,79.74,74.11,53.89,309.0,120.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-12,1310251,0,9744.86,1880,0,16.29,240113.66,0.0,1785.82,344.52,0.0,2.98,0.63,,,,,,,,,10908501,3452,2018.96,0.64,9078.0,1.68,0.64,1.6,people tested,11289733,4333516,4027361,2928856,129,1674.0,207.75,79.74,74.11,53.9,308.0,120.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-13,1353454,43203,6171.86,2036,156,22.29,248030.94,7917.28,1131.04,373.11,28.59,4.08,0.62,,,,,41,7.6,552,101.64,10912181,3680,2019.64,0.68,8878.0,1.64,0.61,1.6,people tested,11289749,4333517,4027368,2928864,16,1674.0,207.75,79.74,74.11,53.9,308.0,120.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,1498.8,1.65,7.52,275.8
NOR,Europe,Norway,2022-03-14,1353454,0,6171.86,2036,0,22.29,248030.94,0.0,1131.04,373.11,0.0,4.08,0.62,,,616,113.35,,,,,10923582,11401,2021.75,2.11,8260.0,1.53,0.65,1.5,people tested,11290923,4333582,4027556,2929785,1174,1631.0,207.77,79.74,74.11,53.91,300.0,116.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-15,1353454,0,6171.86,2036,0,22.29,248030.94,0.0,1131.04,373.11,0.0,4.08,0.61,,,578,106.36,,,,,10931463,7881,2023.21,1.46,7794.0,1.44,0.59,1.7,people tested,11292832,4333727,4027874,2931231,1909,1621.0,207.81,79.75,74.12,53.94,298.0,117.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-16,1353454,0,6171.86,2036,0,22.29,248030.94,0.0,1131.04,373.11,0.0,4.08,0.6,,,536,98.63,,,,,10939289,7826,2024.66,1.45,7371.0,1.36,0.58,1.7,people tested,11295380,4333917,4028239,2933224,2548,1525.0,207.85,79.75,74.13,53.98,281.0,113.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-17,1353454,0,6171.86,2036,0,22.29,248030.94,0.0,1131.04,373.11,0.0,4.08,0.59,,,524,96.42,,,,,10946230,6941,2025.95,1.28,7077.0,1.31,0.54,1.8,people tested,11297630,4334083,4028564,2934983,2250,1355.0,207.89,79.75,74.13,54.01,249.0,100.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-18,1353454,0,6171.86,2036,0,22.29,248030.94,0.0,1131.04,373.11,0.0,4.08,0.6,,,490,90.17,,,,,10952386,6156,2027.09,1.14,6762.0,1.25,0.56,1.8,people tested,11298770,4334167,4028769,2935834,1140,1309.0,207.91,79.76,74.14,54.02,241.0,95.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-19,1353454,0,6171.86,2036,0,22.29,248030.94,0.0,1131.04,373.11,0.0,4.08,0.6,,,,,,,,,10955198,2812,2027.61,0.52,6671.0,1.24,0.56,1.8,people tested,11298872,4334174,4028791,2935907,102,1306.0,207.92,79.76,74.14,54.03,240.0,94.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-20,1381103,27649,3949.86,2225,189,27.0,253097.83,5066.89,723.84,407.75,34.64,4.95,0.6,,,,,36,6.68,412,75.86,10957754,2556,2028.08,0.47,6510.0,1.2,0.5,2.0,people tested,11298887,4334176,4028793,2935918,15,1305.0,207.92,79.76,74.14,54.03,240.0,94.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,1664.2,1.82,20.01,306.24
NOR,Europe,Norway,2022-03-21,1381103,0,3949.86,2225,0,27.0,253097.83,0.0,723.84,407.75,0.0,4.95,0.6,,,480,88.33,,,,,10966034,8280,2029.61,1.53,6065.0,1.12,0.57,1.8,people tested,11300031,4334239,4028982,2936810,1144,1301.0,207.94,79.76,74.14,54.04,239.0,94.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-22,1381103,0,3949.86,2225,0,27.0,253097.83,0.0,723.84,407.75,0.0,4.95,0.59,,,467,85.94,,,,,10972178,6144,2030.75,1.14,5816.0,1.08,0.49,2.0,people tested,11301514,4334350,4029227,2937937,1483,1240.0,207.97,79.76,74.14,54.06,228.0,89.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-23,1381103,0,3949.86,2225,0,27.0,253097.83,0.0,723.84,407.75,0.0,4.95,0.58,,,,,,,,,10978681,6503,2031.95,1.2,5627.0,1.04,0.5,2.0,people tested,11303725,4334505,4029585,2939635,2211,1192.0,208.01,79.76,74.15,54.09,219.0,84.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-24,1381103,0,3949.86,2225,0,27.0,253097.83,0.0,723.84,407.75,0.0,4.95,0.58,,,,,,,,,10984095,5414,2032.95,1.0,5409.0,1.0,0.46,2.2,people tested,11305941,4334675,4029941,2941325,2216,1187.0,208.05,79.76,74.16,54.12,218.0,85.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-25,1381103,0,3949.86,2225,0,27.0,253097.83,0.0,723.84,407.75,0.0,4.95,0.58,,,,,,,,,10988973,4878,2033.86,0.9,5227.0,0.97,0.47,2.1,people tested,11307018,4334743,4030103,2942172,1077,1178.0,208.07,79.77,74.16,54.14,217.0,82.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-26,1381103,0,3949.86,2225,0,27.0,253097.83,0.0,723.84,407.75,0.0,4.95,0.58,,,,,,,,,10991146,2173,2034.26,0.4,5135.0,0.95,0.45,2.2,people tested,11307133,4334750,4030126,2942257,115,1180.0,208.07,79.77,74.16,54.14,217.0,82.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-27,1399112,18009,2572.71,2428,203,29.0,256398.12,3300.29,471.47,444.95,37.2,5.31,0.58,,,,,35,6.49,357,65.66,10993131,1985,2034.63,0.37,5054.0,0.94,0.41,2.4,people tested,11307146,4334751,4030129,2942266,13,1180.0,208.07,79.77,74.16,54.14,217.0,82.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,1836.8,1.99,21.17,338.0
NOR,Europe,Norway,2022-03-28,1399112,0,2572.71,2428,0,29.0,256398.12,0.0,471.47,444.95,0.0,5.31,0.57,,,,,,,,,10999713,6582,2035.84,1.22,4811.0,0.89,0.43,2.3,people tested,11308107,4334829,4030294,2942984,961,1154.0,208.09,79.77,74.16,54.16,212.0,84.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
NOR,Europe,Norway,2022-03-29,1399112,0,2572.71,2428,0,29.0,256398.12,0.0,471.47,444.95,0.0,5.31,0.57,,,,,,,,,11004405,4692,2036.71,0.87,4604.0,0.85,0.37,2.7,people tested,11309569,4334939,4030548,2944082,1462,1151.0,208.11,79.77,74.17,54.18,212.0,84.0,0.0,11.11,14.46,39.7,16.82,10.81,64800.06,0.2,114.32,5.31,19.6,20.7,,3.6,82.4,0.96,5434324,,,,
